obligation_id,article,paragraph,point,actor,obligation_type,risk_tier,summary,quote,applies_from,applies_from_basis,transitional_note,penalty_basis,legal_practice_relevance,legal_practice_note,cross_references,url,applies_from_as_enacted,applies_from_basis_as_enacted,text_amended_since_coding,coded_from
art-70-3-6,70,3,,"[""member-state"", ""national-competent-authority"", ""commission""]",governance-institutional,not-tier-specific,"Member States must resource national competent authorities, assess resources annually, ensure adequate cybersecurity and confidentiality, and report resource status to the Commission every two years from 2 August 2025 for Board discussion.","""Member States shall ensure that their national competent authorities are provided with adequate technical, financial and human resources, and with infrastructure to fulfil their tasks effectively under this Regulation. In particular, the national competent authorities shall have a sufficient number of personnel permanently available whose competences and expertise shall include an in-depth""",2025-08-02,Art. 113(b),,,low,Institutional governance mechanics; indirect relevance to legal practices through oversight and guidance.,"[""Art. 78""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_70,2025-08-02,Art. 113(b),False,enacted-2024
art-70-7-9,70,7,,"[""commission"", ""national-competent-authority"", ""member-state"", ""union-institution""]",support-measure,not-tier-specific,"The Commission must facilitate exchanges among national competent authorities, national authorities may provide guidance and consult other Union-law authorities where relevant, and the EDPS supervises Union institutions, bodies, offices and agencies.","""The Commission shall facilitate the exchange of experience between national competent authorities.""",2025-08-02,Art. 113(b),,,low,Institutional governance mechanics; indirect relevance to legal practices through oversight and guidance.,[],https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_70,2025-08-02,Art. 113(b),False,enacted-2024
art-71-1-database,71,1,,"[""commission"", ""member-state""]",governance-institutional,high-risk,"The Commission, with Member States, must set up and maintain the EU database for Annex III high-risk AI systems and certain non-high-risk registrations.","""The Commission shall, in collaboration with the Member States, set up and maintain an EU database containing information referred to in paragraphs 2 and 3 of this Article concerning high-risk AI systems referred to in Article 6(2)""",2026-08-02,Art. 113 second subparagraph,,,medium,Legal AI vendors and public-authority deployers may appear in this public EU database.,"[""Art. 6(2)"", ""Art. 49"", ""Art. 60"", ""Annex VIII""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_71,2026-08-02,Art. 113 second subparagraph,False,enacted-2024
art-71-2-provider-data,71,2,,"[""provider"", ""authorised-representative""]",registration,high-risk,Providers or authorised representatives must enter Annex VIII Sections A and B data into the EU database for covered high-risk and non-high-risk systems.,"""The data listed in Sections A and B of Annex VIII shall be entered into the EU database by the provider or, where applicable, by the authorised representative.""",2026-08-02,Art. 113 second subparagraph,,,medium,A legal-AI vendor providing an Annex III high-risk system would be responsible for this registration data.,"[""Annex VIII"", ""Art. 49""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_71,2026-08-02,Art. 113 second subparagraph,False,enacted-2024
art-71-3-deployer-data,71,3,,"[""public-authority-deployer""]",registration,high-risk,"Public-authority deployers, or those acting for them, must enter Annex VIII Section C data into the EU database under Article 49.","""The data listed in Section C of Annex VIII shall be entered into the EU database by the deployer who is, or who acts on behalf of, a public authority, agency or body""",2026-08-02,Art. 113 second subparagraph,,,high,Courts and public legal bodies deploying high-risk AI are public-authority deployers for this registration duty.,"[""Art. 49(3)"", ""Art. 49(4)"", ""Annex VIII""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_71,2026-08-02,Art. 113 second subparagraph,False,enacted-2024
art-71-4-public-access,71,4,,"[""commission""]",transparency,high-risk,"The EU database must make most Article 49 registration information public, user-friendly, navigable and machine-readable, while real-world testing data remains restricted unless consent is given.","""the information contained in the EU database registered in accordance with Article 49 shall be accessible and publicly available in a user-friendly manner""",2026-08-02,Art. 113 second subparagraph,,,medium,Public availability may identify registered legal-sector high-risk systems and public deployments.,"[""Art. 49"", ""Art. 60(4)(c)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_71,2026-08-02,Art. 113 second subparagraph,False,enacted-2024
art-71-5-personal-data,71,5,,"[""commission""]",data-governance,high-risk,The EU database may contain personal data only as necessary for collecting and processing information under the Regulation.,"""The EU database shall contain personal data only in so far as necessary for collecting and processing information in accordance with this Regulation.""",2026-08-02,Art. 113 second subparagraph,,,medium,Registration may include contact details for persons representing a provider or deployer.,"[""Annex VIII""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_71,2026-08-02,Art. 113 second subparagraph,False,enacted-2024
art-71-6-controller-support,71,6,,"[""commission""]",data-governance,high-risk,The Commission is controller of the EU database and must provide technical and administrative support and ensure accessibility requirements are met.,"""The Commission shall be the controller of the EU database. It shall make available to providers, prospective providers and deployers adequate technical and administrative support.""",2026-08-02,Art. 113 second subparagraph,,,low,"This supports operators, including legal-sector providers and deployers, that must use the database.","[""Art. 49"", ""Art. 60""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_71,2026-08-02,Art. 113 second subparagraph,False,enacted-2024
art-72-1-monitoring-system,72,1,,"[""provider""]",monitoring,high-risk,Providers of high-risk AI systems must establish and document a proportionate post-market monitoring system for the nature and risks of the system.,"""Providers shall establish and document a post-market monitoring system in a manner that is proportionate to the nature of the AI technologies and the risks of the high-risk AI system.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,A legal-AI vendor whose system is high-risk must operate documented post-market monitoring.,"[""Chapter III Section 2""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-72-2-continuous-compliance,72,2,,"[""provider""]",monitoring,high-risk,"Post-market monitoring must allow the provider to evaluate continuous compliance with Chapter III Section 2 requirements and, where relevant, interactions with other AI systems.","""allow the provider to evaluate the continuous compliance of AI systems with the requirements set out in Chapter III, Section 2. Where relevant, post-market monitoring shall include an analysis of the interaction with other AI systems.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,Compliance monitoring for high-risk legal AI must consider continuing conformity and relevant interactions with other systems.,"[""Chapter III Section 2""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-72-2-data-analysis,72,2,,"[""provider""]",monitoring,high-risk,"The post-market monitoring system must actively and systematically collect, document and analyse relevant performance data throughout the high-risk AI system lifetime.","""The post-market monitoring system shall actively and systematically collect, document and analyse relevant data which may be provided by deployers or which may be collected through other sources""",2026-08-02,Art. 113 second subparagraph (general application),,,high,High-risk legal-AI providers must analyse deployer and other data to check continuing compliance.,"[""Chapter III Section 2""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-72-2-law-enforcement-exclusion,72,2,,"[""provider"", ""public-authority-deployer""]",derogation-or-exemption,high-risk,The post-market monitoring data obligation excludes sensitive operational data of deployers that are law-enforcement authorities.,"""This obligation shall not cover sensitive operational data of deployers which are law-enforcement authorities.""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This carve-out is specific to law-enforcement deployers rather than ordinary legal practice.,"[""Art. 72(2)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-72-3-commission-guidance,72,3,,"[""commission""]",support-measure,high-risk,"The Commission must adopt guidance, including a template, on the post-market monitoring plan by 2 September 2027, taking utmost account of the Board opinion.","""The Commission, taking utmost account of the opinion of the Board, shall adopt guidance, including a template, on the post-market monitoring plan by 2 September 2027.""",2026-08-02,Art. 113 second subparagraph (general application),Guidance deadline: 2 September 2027.,,medium,The guidance will shape documentation expectations for high-risk legal-AI providers.,"[""ai-board""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-72-3-monitoring-plan,72,3,,"[""provider""]",documentation,high-risk,The post-market monitoring system must be based on a plan that forms part of the Annex IV technical documentation.,"""The post-market monitoring system shall be based on a post-market monitoring plan. The post-market monitoring plan shall be part of the technical documentation referred to in Annex IV.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,High-risk legal-AI providers must include the monitoring plan in technical documentation.,"[""Annex IV""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-72-4-sector-integration,72,4,,"[""provider""]",derogation-or-exemption,high-risk,"For Annex I Section A product systems with equivalent sectoral post-market monitoring, providers may integrate the AI Act elements into existing systems and plans.","""providers shall have a choice of integrating, as appropriate, the necessary elements described in paragraphs 1, 2 and 3 using the template referred in paragraph 3 into systems and plans already existing under that legislation""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This mainly concerns product-regulated high-risk systems rather than legal-practice deployments.,"[""Annex I Section A"", ""Art. 72(1)"", ""Art. 72(2)"", ""Art. 72(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_72,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-1-serious-incident-report,73,1,,"[""provider""]",incident-reporting,high-risk,Providers of high-risk AI systems placed on the Union market must report any serious incident to the market surveillance authorities where the incident occurred.,"""Providers of high-risk AI systems placed on the Union market shall report any serious incident to the market surveillance authorities of the Member States where that incident occurred.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,Legal-AI vendors of high-risk systems must report serious incidents in the relevant Member State.,"[""Art. 3(49)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-2-fifteen-day-deadline,73,2,,"[""provider""]",incident-reporting,high-risk,"The serious-incident report must be made immediately after causal link or reasonable likelihood is established, and no later than 15 days after awareness.","""not later than 15 days after the provider or, where applicable, the deployer, becomes aware of the serious incident.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,This fixes the ordinary reporting deadline for high-risk legal-AI serious incidents.,"[""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-3-two-day-deadline,73,3,,"[""provider""]",incident-reporting,high-risk,"For a widespread infringement or an Article 3(49)(b) serious incident, the report must be immediate and no later than two days after awareness.","""the report referred to in paragraph 1 of this Article shall be provided immediately, and not later than two days after the provider or, where applicable, the deployer becomes aware of that incident.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,High-risk legal-AI providers have a shorter two-day deadline for the specified serious incidents.,"[""Art. 3(49)(b)"", ""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-4-death-deadline,73,4,,"[""provider""]",incident-reporting,high-risk,"Where a serious incident involves a death, the report must be immediate after causal relationship is established or suspected, and no later than 10 days after awareness.","""in the event of the death of a person, the report shall be provided immediately after the provider or the deployer has established, or as soon as it suspects, a causal relationship""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,"This special deadline applies to high-risk systems, including any high-risk legal AI linked to death.","[""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-5-initial-report,73,5,,"[""provider"", ""deployer""]",incident-reporting,high-risk,"Where needed for timely reporting, the provider or applicable deployer may submit an incomplete initial report followed by a complete report.","""the provider or, where applicable, the deployer, may submit an initial report that is incomplete, followed by a complete report.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,This permits staged reporting for high-risk legal-AI incidents when complete facts are not yet available.,"[""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-6-investigation,73,6,,"[""provider""]",incident-reporting,high-risk,"After reporting a serious incident, the provider must investigate without delay, including risk assessment of the incident and corrective action.","""the provider shall, without delay, perform the necessary investigations in relation to the serious incident and the AI system concerned. This shall include a risk assessment of the incident, and corrective action.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,A high-risk legal-AI provider must investigate reported incidents and take corrective action.,"[""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-7-commission-guidance,73,7,,"[""commission""]",support-measure,high-risk,The Commission must develop dedicated serious-incident reporting guidance by 2 August 2025 and assess it regularly.,"""The Commission shall develop dedicated guidance to facilitate compliance with the obligations set out in paragraph 1 of this Article. That guidance shall be issued by 2 August 2025, and shall be assessed regularly.""",2026-08-02,Art. 113 second subparagraph (general application),Guidance deadline: 2 August 2025.,,high,The guidance informs high-risk legal-AI serious-incident reporting practice.,"[""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-7-rights-authority-notice,73,7,,"[""market-surveillance-authority""]",cooperation-with-authorities,high-risk,"When notified of an Article 3(49)(c) serious incident, the relevant market surveillance authority must inform the fundamental-rights authorities or bodies referred to in Article 77(1).","""the relevant market surveillance authority shall inform the national public authorities or bodies referred to in Article 77(1).""",2026-08-02,Art. 113 second subparagraph (general application),,,high,"Serious incidents affecting fundamental-rights obligations may reach equality, data-protection or similar authorities relevant to legal disputes.","[""Art. 3(49)(c)"", ""Art. 77(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-8-market-surveillance-measures,73,8,,"[""market-surveillance-authority""]",enforcement-power,high-risk,The market surveillance authority must take appropriate Regulation 2019/1020 measures within seven days of receiving a serious-incident notification and follow notification procedures.,"""The market surveillance authority shall take appropriate measures, as provided for in Article 19 of Regulation (EU) 2019/1020, within seven days from the date it received the notification""",2026-08-02,Art. 113 second subparagraph (general application),,,high,This governs regulatory response to serious incidents involving high-risk legal AI.,"[""Regulation (EU) 2019/1020 Article 19"", ""Art. 73(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-9-sector-reporting-limits,73,9,,"[""provider""]",derogation-or-exemption,high-risk,"For Annex III high-risk systems covered by equivalent Union reporting instruments, serious-incident notification is limited to Article 3(49)(c) incidents.","""the notification of serious incidents shall be limited to those referred to in Article 3, point (49)(c).""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),medium,This may affect high-risk legal-sector systems only if equivalent Union reporting obligations already apply.,"[""Annex III"", ""Art. 3(49)(c)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-10-medical-device-reporting,73,10,,"[""provider""]",incident-reporting,high-risk,"For high-risk AI that is, or is a safety component of, covered medical devices, Article 3(49)(c) serious incidents must be notified to the chosen national competent authority.","""shall be made to the national competent authority chosen for that purpose by the Member States where the incident occurred.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),low,This is mainly relevant to medical-device AI rather than legal practice.,"[""Regulation (EU) 2017/745"", ""Regulation (EU) 2017/746"", ""Art. 3(49)(c)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-73-11-commission-notice,73,11,,"[""national-competent-authority""]",cooperation-with-authorities,high-risk,"National competent authorities must immediately notify the Commission of any serious incident, whether or not they have acted on it.","""National competent authorities shall immediately notify the Commission of any serious incident, whether or not they have taken action on it, in accordance with Article 20 of Regulation (EU) 2019/1020.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,"This ensures Commission visibility of serious incidents involving high-risk systems, including legal-sector systems.","[""Regulation (EU) 2019/1020 Article 20""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_73,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-1-reg-2019-1020,74,1,,"[""market-surveillance-authority""]",enforcement-power,all-ai-systems,"Regulation 2019/1020 applies to AI systems covered by the AI Act, with references to economic operators and products read as operators and AI systems.","""Regulation (EU) 2019/1020 shall apply to AI systems covered by this Regulation.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Market-surveillance powers can reach legal-sector AI operators when their systems fall within the Act.,"[""Regulation (EU) 2019/1020"", ""Art. 2(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-2-annual-reporting,74,2,,"[""market-surveillance-authority""]",cooperation-with-authorities,not-tier-specific,"Market surveillance authorities must annually report competition-relevant information, prohibited-practice use and measures taken to the Commission and relevant competition authorities.","""They shall also annually report to the Commission about the use of prohibited practices that occurred during that year and about the measures taken.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Reports on prohibited practices can include legal-sector AI uses if discovered during market surveillance.,"[""Regulation (EU) 2019/1020 Article 34(4)"", ""Art. 5""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-3-sector-authority,74,3,,"[""member-state"", ""market-surveillance-authority""]",governance-institutional,high-risk,"For high-risk AI related to Annex I Section A products, the sectoral market surveillance authority under that legislation acts as AI Act market surveillance authority.","""the market surveillance authority for the purposes of this Regulation shall be the authority responsible for market surveillance activities designated under those legal acts.""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This mostly concerns product-regulated AI outside ordinary legal practice.,"[""Annex I Section A""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-4-sector-procedures,74,4,,"[""market-surveillance-authority""]",derogation-or-exemption,high-risk,Articles 79 to 83 procedures do not apply to Annex I Section A product-related AI where equivalent sectoral procedures with the same objective already apply.,"""the relevant sectoral procedures shall apply instead.""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This limits overlap for product-regulated systems and is mostly indirect for legal practice.,"[""Art. 79"", ""Art. 80"", ""Art. 81"", ""Art. 82"", ""Art. 83"", ""Annex I Section A""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-5-remote-powers,74,5,,"[""market-surveillance-authority""]",enforcement-power,not-tier-specific,Market surveillance authorities may exercise specified Regulation 2019/1020 powers remotely where appropriate to enforce the AI Act effectively.,"""market surveillance authorities may exercise the powers referred to in Article 14(4), points (d) and (j), of that Regulation remotely, as appropriate.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Remote investigative or enforcement powers may affect legal-AI providers and deployers subject to market surveillance.,"[""Regulation (EU) 2019/1020 Article 14(4)(d)"", ""Regulation (EU) 2019/1020 Article 14(4)(j)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-6-financial-authority,74,6,,"[""market-surveillance-authority"", ""member-state""]",governance-institutional,high-risk,"For high-risk AI used by financial institutions in direct connection with financial services, the relevant financial supervisory authority acts as market surveillance authority.","""the market surveillance authority for the purposes of this Regulation shall be the relevant national authority responsible for the financial supervision of those institutions""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,In-house legal teams at financial institutions may deal with financial supervisors as AI Act market surveillance authorities.,"[""Union financial services law""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-7-alternative-authority,74,7,,"[""member-state""]",governance-institutional,high-risk,A Member State may identify another relevant authority as market surveillance authority in appropriate circumstances if coordination is ensured.,"""another relevant authority may be identified by the Member State as market surveillance authority for the purposes of this Regulation.""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This is institutional allocation of supervisory responsibility.,"[""Art. 74(6)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-8-annex-iii-authority,74,8,,"[""member-state"", ""market-surveillance-authority""]",governance-institutional,high-risk,"For specified Annex III law-enforcement, border, justice and democracy systems, Member States must designate data-protection supervisory authorities or similarly conditioned authorities.","""Member States shall designate as market surveillance authorities for the purposes of this Regulation either the competent data protection supervisory authorities""",2026-08-02,Art. 113 second subparagraph (general application),,,high,This covers Annex III point 8 administration-of-justice systems and therefore court-facing legal AI.,"[""Annex III point 1"", ""Annex III point 6"", ""Annex III point 7"", ""Annex III point 8"", ""Directive (EU) 2016/680""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-8-judicial-independence,74,8,,"[""market-surveillance-authority""]",requirement,high-risk,Market surveillance activities must not affect judicial independence or interfere with judicial authorities when they act in their judicial capacity.,"""Market surveillance activities shall in no way affect the independence of judicial authorities, or otherwise interfere with their activities when acting in their judicial capacity.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,This is directly relevant to courts deploying or overseeing AI in judicial work.,"[""Annex III point 8""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-9-edps-authority,74,9,,"[""market-surveillance-authority"", ""union-institution""]",governance-institutional,not-tier-specific,"The European Data Protection Supervisor acts as market surveillance authority for Union institutions, bodies, offices and agencies, except for the CJEU acting judicially.","""the European Data Protection Supervisor shall act as their market surveillance authority, except in relation to the Court of Justice of the European Union acting in its judicial capacity.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,"This may affect EU institutions using legal or adjudicative AI, while preserving the CJEU judicial capacity exception.","[""European Data Protection Supervisor""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-10-coordination,74,10,,"[""member-state""]",cooperation-with-authorities,not-tier-specific,Member States must facilitate coordination between AI Act market surveillance authorities and other relevant national or Union-law supervisory authorities.,"""Member States shall facilitate coordination between market surveillance authorities designated under this Regulation and other relevant national authorities or bodies""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,"Coordinated supervision may involve justice, data-protection or sectoral bodies relevant to legal-sector AI.","[""Annex I"", ""Annex III""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-11-joint-activities,74,11,,"[""market-surveillance-authority"", ""commission"", ""ai-office""]",enforcement-power,high-risk,"Market surveillance authorities and the Commission may propose joint compliance, investigation, awareness or guidance activities for high-risk AI presenting serious risk in multiple Member States; the AI Office supports coordination.","""Market surveillance authorities and the Commission shall be able to propose joint activities, including joint investigations""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Cross-border investigations may affect high-risk legal-AI systems deployed in multiple Member States.,"[""Regulation (EU) 2019/1020 Article 9""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-12-provider-access,74,12,,"[""provider"", ""market-surveillance-authority""]",cooperation-with-authorities,high-risk,"Providers must grant market surveillance authorities full access to documentation and training, validation and testing data sets where relevant and necessary for their tasks.","""the market surveillance authorities shall be granted full access by providers to the documentation as well as the training, validation and testing data sets used for the development of high-risk AI systems""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,High-risk legal-AI providers may have to provide documentation and datasets to regulators.,"[""Art. 78""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-13-source-code-access,74,13,,"[""provider"", ""market-surveillance-authority""]",enforcement-power,high-risk,"Market surveillance authorities may access high-risk AI source code on reasoned request only when source access is necessary and other data, documentation and audit methods are exhausted or insufficient.","""Market surveillance authorities shall be granted access to the source code of the high-risk AI system upon a reasoned request and only when both of the following conditions are fulfilled:""",2026-08-02,Art. 113 second subparagraph (general application),,,high,Legal-AI providers of high-risk systems may face source-code access requests in narrow circumstances.,"[""Chapter III Section 2"", ""Art. 78""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-74-14-confidentiality,74,14,,"[""market-surveillance-authority""]",cooperation-with-authorities,not-tier-specific,Information and documentation obtained by market surveillance authorities under Article 74 must be treated under Article 78 confidentiality obligations.,"""Any information or documentation obtained by market surveillance authorities shall be treated in accordance with the confidentiality obligations set out in Article 78.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,"Confidentiality is important for legal-AI vendors providing sensitive documentation, data or source code.","[""Art. 78""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_74,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1-gpai-same-provider,75,1,a,"[""ai-office""]",enforcement-power,not-tier-specific,"The AI Office is exclusively competent for supervision and enforcement for AI systems based on general-purpose AI models developed by the same provider or same undertaking, subject to listed exceptions.","""The AI Office shall be exclusively competent for the supervision and enforcement of the obligations under this Regulation in relation to the following AI systems:""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Legal-AI systems based on an in-house or same-undertaking GPAI model may fall under AI Office supervision unless an exception applies.,"[""Art. 75(1)(a)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1-vlop-vlose,75,1,b,"[""ai-office""]",enforcement-power,not-tier-specific,The AI Office is exclusively competent for AI systems that constitute or are integrated into designated very large online platforms or very large online search engines.,"""AI systems that constitute or that are integrated into a very large online platform or very large online search engine designated in accordance with Regulation (EU) 2022/2065.""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This mainly affects platform and search-engine AI rather than ordinary legal practice.,"[""Regulation (EU) 2022/2065""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-2-compliance-evaluations,75,2,,"[""market-surveillance-authority"", ""ai-office""]",cooperation-with-authorities,high-risk,"Where market surveillance authorities have sufficient reason to consider directly deployable general-purpose AI systems usable for a high-risk purpose non-compliant, they must cooperate with the AI Office on compliance evaluations and inform the Board and other authorities.","""they shall cooperate with the AI Office to carry out compliance evaluations, and shall inform the Board and other market surveillance authorities accordingly.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,General-purpose AI systems used directly for high-risk legal or justice purposes may trigger joint evaluations.,"[""ai-board""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-3-information-access,75,3,,"[""market-surveillance-authority"", ""ai-office""]",cooperation-with-authorities,high-risk,"Where a market surveillance authority cannot conclude a high-risk AI investigation because it lacks information on the GPAI model, it may request AI Office enforcement of access; the AI Office must supply relevant information within 30 days.","""the AI Office shall supply to the applicant authority without delay, and in any event within 30 days, any information that the AI Office considers to be relevant""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,This supports investigations of high-risk legal AI that depends on general-purpose models.,"[""Art. 78"", ""Regulation (EU) 2019/1020 Chapter VI""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
